,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,Conversion Company,Conversion Country,Product,Conversion Region,Resource ID,Conversion Resource SubType,Resource Region,Resource Country,Resource Company,Conversion ID
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Falcon Mining,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1005
181,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,1.2464400000000002,Summit Corp,Germany,Lithium Carbonate,Germany,RES-1138,Spodumene,Germany,Germany,Summit Corp,CNV-1016
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Summit Corp,Germany,Lithium Carbonate,Germany,RES-1188,Spodumene,Germany,Germany,Summit Corp,CNV-1233
183,0.0,0.0,0.0,0.19165865992414668,0.5110897597977245,0.5855172060682682,0.5855172060682682,0.5855172060682682,0.5855172060682682,0.5855172060682682,0.5855172060682682,Blue Horizon Resources,Italy,Lithium Hydroxide,South America,RES-1148,Clay,South America,Italy,Blue Horizon Resources,CNV-1173
184,0.0,0.0,0.0,0.0,0.7039269795161198,1.6730391540264316,1.7346957240479355,1.6667026935096316,1.715028537181076,1.9770774233636974,2.0910951708653833,Granite Resources,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1126
185,0.0,0.0,0.0,1.0714285714285714,2.857142857142857,3.273214285714286,3.273214285714286,3.273214285714286,3.273214285714286,3.273214285714286,3.273214285714286,Cobalt Bay Industries,Bolivia,Lithium Hydroxide,Bolivia,RES-1014,Spodumene,Bolivia,Bolivia,Cobalt Bay Industries,CNV-1147
186,0.0,0.0,0.504,1.3439999999999999,1.5397200000000002,1.5397200000000002,1.5397200000000002,1.5397200000000002,1.5397200000000002,1.5397200000000002,1.5397200000000002,Falcon Minerals,Indonesia,Lithium Carbonate,Europe,RES-1055,Petalite,Europe,Indonesia,Falcon Minerals,CNV-1119
187,0.0,0.013857216115697115,0.0314389401692231,0.0323371676863876,0.032340394545621494,0.05028006327603103,0.050280063276031024,0.050280063276031024,0.050280063276031024,0.050280063276031024,0.050280063276031024,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1074
188,0.0,0.0,0.0,0.055513744670035496,0.18096799642829708,0.25738893799195167,0.27017154000320664,0.27017154000320664,0.27017154000320664,0.27017154000320664,0.27017154000320664,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1074
189,0.0,0.0,0.0,0.04550973066201124,0.1072641349888662,0.1072641349888662,0.10726413498886618,0.10726413498886618,0.10726413498886618,0.10726413498886618,0.10726413498886618,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1074
190,0.21431393024929718,0.2402426138009381,0.28840641323752064,0.2765127553809105,0.2765403480181706,0.2765403480181707,0.2765403480181706,0.2765403480181706,0.2765403480181706,0.2765403480181706,0.2765403480181706,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1074
191,0.21431393024929718,0.2402426138009381,0.28840641323752064,0.2765127553809105,0.2765403480181706,0.2765403480181707,0.2765403480181706,0.2765403480181706,0.2765403480181706,0.2765403480181706,0.2765403480181706,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1074
192,0.04675940296348303,0.03949016577487901,0.03359789987857163,0.0301650278597357,0.030168037965618618,0.03016803796561862,0.030168037965618618,0.030168037965618618,0.030168037965618618,0.030168037965618618,0.030168037965618618,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1074
193,0.15505576377977598,0.2564426461221503,0.15860673008246362,0.17513903626945276,0.20782426154092826,0.20782426154092826,0.20782426154092823,0.20782426154092823,0.20782426154092823,0.20782426154092823,0.20782426154092823,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1074
194,0.04259082407070187,0.043478762896165625,0.050040671212832497,0.044797359826699294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1074
195,0.0,0.08141114467972056,0.1847037734941857,0.18998086015752716,0.18997907602375277,0.29536312397553754,0.2953631239755376,0.2953631239755376,0.2953631239755376,0.2953631239755376,0.2953631239755376,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1214
196,0.0,0.0,0.0,0.32614324993645855,1.0630709128430327,1.511994930966798,1.5870845194952217,1.5870845194952217,1.5870845194952217,1.5870845194952217,1.5870845194952217,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1214
197,0.0,0.0,0.0,0.267369667639316,0.63010799781448,0.63010799781448,0.6301079978144802,0.6301079978144802,0.6301079978144802,0.6301079978144802,0.6301079978144802,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1214
198,0.6626812316919058,1.4114253560805115,1.694387677770434,1.6245124378628493,1.6244971818654563,1.6244971818654566,1.624497181865457,1.624497181865457,1.624497181865457,1.624497181865457,1.624497181865457,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1214
199,0.6626812316919058,1.4114253560805115,1.694387677770434,1.6245124378628493,1.6244971818654563,1.6244971818654566,1.624497181865457,1.624497181865457,1.624497181865457,1.624497181865457,1.624497181865457,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1214
200,0.14458499600550676,0.2320047239274142,0.19738766178660838,0.17721953867594722,0.17721787438532255,0.17721787438532255,0.17721787438532258,0.17721787438532258,0.17721787438532258,0.17721787438532258,0.17721787438532258,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1214
201,0.4794487432664125,1.506600545967633,0.9318145392344739,1.028941838083035,1.2208342457655552,1.2208342457655552,1.2208342457655554,1.2208342457655554,1.2208342457655554,1.2208342457655554,1.2208342457655554,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1214
202,0.1316953112712492,0.25543773201497305,0.29398894337539094,0.2631844889818583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1214
203,0.0,0.035098869766732835,0.0982466880288222,0.10105364901996126,0.10105469160019155,0.15711114101684157,0.1571111410168416,0.1571111410168416,0.1571111410168416,0.1571111410168416,0.1571111410168416,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1106
204,0.0,0.0,0.0,0.17348045209386093,0.5654743958911307,0.8042684733912437,0.8442105310638287,0.8442105310638287,0.8442105310638287,0.8442105310638287,0.8442105310638287,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1106
205,0.0,0.0,0.0,0.14221790831878514,0.335170434169262,0.335170434169262,0.33517043416926207,0.33517043416926207,0.33517043416926207,0.33517043416926207,0.33517043416926207,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1106
206,0.4018386192174322,0.6085092520615867,0.9012700413672521,0.8641023605653455,0.8641112755926287,0.8641112755926288,0.8641112755926289,0.8641112755926289,0.8641112755926289,0.8641112755926289,0.8641112755926289,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1106
207,0.4018386192174322,0.6085092520615867,0.9012700413672521,0.8641023605653455,0.8641112755926287,0.8641112755926288,0.8641112755926289,0.8641112755926289,0.8641112755926289,0.8641112755926289,0.8641112755926289,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1106
208,0.08767388055653068,0.10002443304821329,0.10499343712053635,0.09426571206167407,0.09426668461010494,0.09426668461010497,0.09426668461010497,0.09426668461010497,0.09426668461010497,0.09426668461010497,0.09426668461010497,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1106
209,0.2907295570870799,0.649542228664657,0.4956460315076988,0.54730948834204,0.6493927162029453,0.6493927162029453,0.6493927162029454,0.6493927162029454,0.6493927162029454,0.6493927162029454,0.6493927162029454,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1106
210,0.079857795132566,0.11012712970410374,0.15637709754010157,0.13999174945843532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1106
211,0.0,0.12350243863115055,0.2801995542582009,0.2882050070049295,0.28820010063705004,0.4480687233344609,0.4480687233344609,0.4480687233344609,0.4480687233344609,0.4480687233344609,0.4480687233344609,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1004
212,0.0,0.0,0.0,0.4947662493716914,1.6126888838399067,2.2937109727434333,2.4076226067171693,2.4076226067171693,2.4076226067171693,2.4076226067171693,2.4076226067171693,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1004
213,0.0,0.0,0.0,0.4056054745251752,0.9558799431135167,0.9558799431135165,0.9558799431135165,0.9558799431135165,0.9558799431135165,0.9558799431135165,0.9558799431135165,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1004
214,1.9100729033468613,2.141162295500861,2.570422157979403,2.464419932332365,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1004
215,1.9100729033468613,2.141162295500861,2.570422157979403,2.464419932332365,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,2.464377978339535,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1004
216,0.4167431789120425,0.3519561024686092,0.29944128266776976,0.26884581079989445,0.2688412340006766,0.2688412340006766,0.26884123400067655,0.26884123400067655,0.26884123400067655,0.26884123400067655,0.26884123400067655,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1004
217,1.3819344946872534,2.285545083563665,1.413582481859957,1.560926660751498,1.8520173897824386,1.8520173897824386,1.8520173897824386,1.8520173897824386,1.8520173897824386,1.8520173897824386,1.8520173897824386,Frontier Group,Germany,Lithium Hydroxide,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1004
218,0.3795907195301304,0.3875044743120762,0.44598748218436973,0.39925646945545745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1004
219,0.0,0.018187596151852465,0.04126360897210531,0.04244253258838373,0.04244543823011709,0.06599051588497375,0.06599051588497376,0.06599051588497376,0.06599051588497376,0.06599051588497376,0.06599051588497376,Frontier Group,Germany,Lithium Metal,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1146
220,0.0,0.0,0.0,0.07286178987942159,0.23751305517283142,0.33781239908008276,0.3545890386885922,0.3545890386885922,0.3545890386885922,0.3545890386885922,0.3545890386885922,Frontier Group,Germany,Lithium Metal,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1146
221,0.0,0.0,0.0,0.05973152149388976,0.14077976722127733,0.14077976722127733,0.14077976722127733,0.14077976722127733,0.14077976722127733,0.14077976722127733,0.14077976722127733,Frontier Group,Germany,Lithium Metal,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1146
222,0.2812870334522026,0.31531843061373127,0.37853341737424584,0.3629229914374451,0.36294783736735553,0.36294783736735564,0.36294783736735564,0.36294783736735564,0.36294783736735564,0.36294783736735564,0.36294783736735564,Frontier Group,Germany,Lithium Metal,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1146
223,0.2812870334522026,0.31531843061373127,0.37853341737424584,0.3629229914374451,0.36294783736735553,0.36294783736735564,0.36294783736735564,0.36294783736735564,0.36294783736735564,0.36294783736735564,0.36294783736735564,Frontier Group,Germany,Lithium Metal,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1146
224,0.06137171638957147,0.0518308425795287,0.04409724359062527,0.0395915990659031,0.03959430953098425,0.03959430953098425,0.03959430953098425,0.03959430953098425,0.03959430953098425,0.03959430953098425,0.03959430953098425,Frontier Group,Germany,Lithium Metal,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1146
225,0.20351068996095595,0.33658097303532225,0.2081713332332335,0.22986998510365675,0.2727607989912248,0.27276079899122485,0.27276079899122485,0.27276079899122485,0.27276079899122485,0.27276079899122485,0.27276079899122485,Frontier Group,Germany,Lithium Metal,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1146
226,0.055900456592796195,0.057065876301217386,0.06567838096684266,0.05879653477254282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Metal,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1146
227,0.0,0.03464304028924279,0.07859735042305775,0.080842919215969,0.08084460423120036,0.12569023579895613,0.12569023579895613,0.12569023579895613,0.12569023579895613,0.12569023579895613,0.12569023579895613,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1019
228,0.0,0.0,0.0,0.13878436167508873,0.4523842784020619,0.6434215512149812,0.6753755336930575,0.6753755336930575,0.6753755336930575,0.6753755336930575,0.6753755336930575,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1019
229,0.0,0.0,0.0,0.11377432665502811,0.2681391697044397,0.2681391697044397,0.26813916970443974,0.26813916970443974,0.26813916970443974,0.26813916970443974,0.26813916970443974,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1019
230,0.5357848256232429,0.6006065345023452,0.7210160330938017,0.6912818884522763,0.6912962968942586,0.6912962968942586,0.6912962968942588,0.6912962968942588,0.6912962968942588,0.6912962968942588,0.6912962968942588,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1019
231,0.5357848256232429,0.6006065345023452,0.7210160330938017,0.6912818884522763,0.6912962968942586,0.6912962968942586,0.6912962968942588,0.6912962968942588,0.6912962968942588,0.6912962968942588,0.6912962968942588,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1019
232,0.11689850740870757,0.09872541443719753,0.08399474969642909,0.07541256964933925,0.07541414147937367,0.07541414147937368,0.07541414147937368,0.07541414147937368,0.07541414147937368,0.07541414147937368,0.07541414147937368,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1019
233,0.38763940944943986,0.6411066153053758,0.39651682520615905,0.43784759067363194,0.519519641302352,0.519519641302352,0.5195196413023521,0.5195196413023521,0.5195196413023521,0.5195196413023521,0.5195196413023521,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1019
234,0.10647706017675466,0.10869690724041406,0.12510167803208125,0.11199339956674823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1019
235,0.0,0.0,0.10341756634612861,0.20210729803992253,0.20210512844514755,0.3142156671062688,0.31421566710626886,0.31421566710626886,0.31421566710626886,0.31421566710626886,0.31421566710626886,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1115
236,0.0,0.0,0.0,0.34696090418772185,1.130924983336474,1.6085030842725554,1.6883855179176843,1.6883855179176843,1.6883855179176843,1.6883855179176843,1.6883855179176843,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1075,Spodumene,North America,Netherlands,Frontier Group,CNV-1115
237,0.0,0.0,0.0,0.2844358166375703,0.6703267564933736,0.6703267564933734,0.6703267564933736,0.6703267564933736,0.6703267564933736,0.6703267564933736,0.6703267564933736,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1238,Spodumene,North America,China,Amber Mining,CNV-1115
238,0.0,0.0,0.9487053067023705,1.728204721130691,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1048,Spodumene,Bolivia,Bolivia,Frontier Group,CNV-1115
239,0.0,0.0,0.9487053067023705,1.728204721130691,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,1.7281861690844786,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1039,Spodumene,Bolivia,Bolivia,Redwood Group,CNV-1115
240,0.0,0.0,0.11051940749530142,0.18853142412334814,0.18852940026376133,0.18852940026376133,0.18852940026376133,0.18852940026376133,0.18852940026376133,0.18852940026376133,0.18852940026376133,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1124,Spodumene,Germany,Germany,Frontier Group,CNV-1115
241,0.0,0.0,0.5217326647449461,1.09461897668408,1.2987580907059113,1.2987580907059113,1.2987580907059113,1.2987580907059113,1.2987580907059113,1.2987580907059113,1.2987580907059113,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1115
242,0.0,0.0,0.16460747109484375,0.27998349891687063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontier Group,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1115
243,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,0.6546428571428571,Frontier Group,Germany,Lithium Carbonate,Germany,RES-1183,Petalite,Germany,Germany,Frontier Group,CNV-1095
244,0.0,0.0,0.0,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,Frontier Group,Indonesia,Lithium Carbonate,Europe,RES-1169,Petalite,Europe,Indonesia,Frontier Group,CNV-1088
245,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,4.570714285714286,5.642142857142858,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,Frontier Group,Indonesia,Lithium Carbonate,Europe,RES-1142,Petalite,Europe,Indonesia,Frontier Group,CNV-1022
246,0.0,0.0,0.0,0.375,1.0,1.1456250000000001,1.258125,1.445625,1.4893125,1.4893125,1.4893125,Frontier Group,South Africa,Lithium Carbonate,Middle East & Africa,RES-1247,Hard Rock,Middle East & Africa,South Africa,Frontier Group,CNV-1127
247,0.0,0.0,0.7457142857142857,1.9885714285714287,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,2.2781571428571428,Frontier Group,Indonesia,Lithium Carbonate,Europe,RES-1187,Petalite,Europe,Indonesia,Frontier Group,CNV-1009
248,0.32606084905097815,0.3295636311866401,0.2395782932440025,0.2946573044075261,0.34961267289433673,0.34961267289433673,0.34961267289433673,0.34961267289433673,0.34961267289433673,0.34961267289433673,0.34961267289433673,Golden Peak Group,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1217
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Golden Peak Group,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1217
250,0.42857142857142855,1.1428571428571428,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,Redwood Holdings,Germany,Lithium Carbonate,Germany,RES-1178,Petalite,Germany,Germany,Redwood Holdings,CNV-1001
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Summit Mining,Germany,Lithium Carbonate,Germany,RES-1108,Spodumene,Germany,Germany,Summit Mining,CNV-1071
252,0.3006978253567981,0.8987675601599887,1.071330678070481,1.4100512332298278,2.0061918916209422,2.509558731039647,2.602043586071903,2.500054040264447,2.572542805771614,2.965616135045547,3.1366427562980754,Granite Mining,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1184
253,0.08820469543799413,0.26363848431359665,0.31425699890067443,0.41361502841408276,0.5884829548754763,0.7361372277716297,0.7632661185810915,0.7333491851442376,0.7546125563596734,0.8699140662800271,0.9200818751807686,Granite Mining,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1090
254,0.126961304039537,0.19972612447999763,0.23807348401566245,0.31334471849551726,0.44582042036020936,0.5576797180088106,0.5782319080159787,0.5555675645032104,0.5716761790603588,0.6590258077878992,0.6970317236217944,Golden Peak Resources,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1134
255,0.055862973777396276,0.08787949477119895,0.10475233296689147,0.1378716761380276,0.19616098495849213,0.2453790759238766,0.2544220395270306,0.24444972838141257,0.2515375187865579,0.2899713554266756,0.30669395839358954,Golden Peak Resources,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1113
256,0.0,0.0,0.5513280682467976,1.3787167613802758,1.961609849584921,2.453790759238766,2.5442203952703055,2.4444972838141257,2.5153751878655783,2.8997135542667567,3.0669395839358953,Vantage Mining,Mexico,Lithium Hydroxide,North America,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1041
257,0.0,0.0,0.7542857142857143,2.0114285714285716,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,2.3043428571428572,Titan Mining,Germany,Lithium Hydroxide,Germany,RES-1073,Petalite,Germany,Germany,Titan Mining,CNV-1204
258,0.0,0.0,0.06,0.16,0.1833,0.1833,0.1833,0.1833,0.1833,0.1833,0.1833,Ironclad Minerals,Ghana,Lithium Hydroxide,North America,RES-1116,Brine,North America,Ghana,Ironclad Minerals,CNV-1198
259,0.0,0.0,0.26438686909107795,0.6611573560255412,0.9406810869600418,1.17670420499859,1.2200693259137148,1.1722475611017742,1.2062367378173569,1.3905444544324672,1.470736936841987,Sierra Mining,Finland,Lithium Hydroxide,South America,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1261
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348614409565035,1.3905444544324672,1.470736936841987,Sierra Mining,Finland,Lithium Hydroxide,South America,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1252
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348614409565035,1.3905444544324672,1.470736936841987,Sierra Mining,Finland,Lithium Hydroxide,South America,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1011
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348614409565035,1.3905444544324672,1.470736936841987,Sierra Mining,Finland,Lithium Hydroxide,South America,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1070
263,0.0,0.0,0.0,0.0,0.1791428571428571,0.4777142857142857,0.5472814285714286,0.5472814285714286,0.5472814285714286,0.5472814285714286,0.5472814285714286,Horizon Minerals,Japan,Lithium Carbonate,Middle East & Africa,RES-1259,Salar Brine,Middle East & Africa,Japan,Horizon Minerals,CNV-1244
264,0.0,0.0,0.0,1.1742857142857142,3.1314285714285717,3.5874428571428574,3.5874428571428574,3.5874428571428574,3.5874428571428574,3.5874428571428574,3.5874428571428574,Pioneer Corp,Japan,Lithium Hydroxide,Middle East & Africa,RES-1200,Hard Rock,Middle East & Africa,Japan,Pioneer Corp,CNV-1023
265,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,1.3092857142857142,Stonebridge Metals,Germany,Lithium Carbonate,Germany,RES-1237,Petalite,Germany,Germany,Stonebridge Metals,CNV-1013
266,0.0,0.0,0.0,0.375,1.0,1.1456250000000001,1.183125,1.245625,1.2601875,1.2601875,1.2601875,Horizon Resources,South Africa,Lithium Carbonate,Middle East & Africa,RES-1067,Hard Rock,Middle East & Africa,South Africa,Horizon Resources,CNV-1127
267,0.0,2.142857142857143,10.0,17.975,19.639285714285716,19.639285714285716,19.639285714285716,19.639285714285716,19.639285714285716,19.639285714285716,19.639285714285716,Meridian Mining,Germany,Lithium Carbonate,Germany,RES-1099,Brine,Germany,Germany,Meridian Mining,CNV-1064
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Meridian Mining,Germany,Lithium Carbonate,Germany,RES-1000,Spodumene,Germany,Germany,Meridian Mining,CNV-1125
269,0.0,0.0,0.0,0.0,0.15170670037926676,0.4045512010113782,0.46346396965866005,0.46346396965866005,0.46346396965866005,0.46346396965866005,0.46346396965866005,Vantage Minerals,Serbia,Lithium Hydroxide,Middle East & Africa,RES-1097,Salar Brine,Middle East & Africa,Serbia,Vantage Minerals,CNV-1170
270,0.0,0.0,0.0,0.0,0.6857142857142857,1.8285714285714287,2.0948571428571428,2.0948571428571428,2.0948571428571428,2.0948571428571428,2.0948571428571428,Frontier Energy,Japan,Lithium Carbonate,Middle East & Africa,RES-1042,Lepidolite,Middle East & Africa,Japan,Frontier Energy,CNV-1151
271,0.0,0.0,0.0,0.0,0.07542857142857143,0.2011428571428572,0.23043428571428579,0.23043428571428579,0.23043428571428579,0.23043428571428579,0.23043428571428579,Atlas Group,South Korea,Lithium Hydroxide,South America,RES-1030,Clay,South America,South Korea,Atlas Group,CNV-1192
